Iteration,Execution Time (seconds)
1,6,2.6996328830718994
2,8,0.22846460342407227
3,5,0.0392458438873291
4,8,0.44159889221191406
5,6,18.351773738861084
6,16,0.4627878665924072
7,8,0.2028491497039795
8,12,0.11499929428100586
9,6,1.0020313262939453
10,2,0.0029976367950439453
11,9,0.08000040054321289
12,7,6.833456754684448
13,11,108.31914830207825
14,9,73.35595631599426
15,5,11.52099895477295
16,4,1.1229338645935059
17,9,3.0264673233032227
18,11,11.476235389709473
19,13,1.7605862617492676
20,10,0.9440000057220459
21,4,18.520604372024536
22,4,3.03468656539917
23,6,0.5051696300506592
24,6,7.624966621398926
25,14,21.50336480140686
26,12,66.98889660835266
27,58,15.07662582397461
28,14,0.35217952728271484
29,6,1.831610918045044
30,7,0.43734312057495117
31,15,5.184780836105347
32,15,26.560497283935547
33,7,48.296135902404785
34,10,34.85751008987427
35,11,50.33041024208069
36,9,6.130833387374878
37,9,1.2157173156738281
38,4,0.02100062370300293
39,20,13.515192031860352
40,14,0.8982319831848145
41,5,34.558046102523804
42,6,0.9138610363006592
43,6,0.09929633140563965
44,3,0.0069997310638427734
45,12,21.420437812805176
46,8,33.09276580810547
47,5,0.41282105445861816
48,10,7.408332109451294
49,19,73.41826915740967
50,8,0.6638541221618652
51,9,1.4714350700378418
52,23,65.2518219947815
53,6,9.722768306732178
54,8,0.04931807518005371
55,29,6.5792999267578125
56,10,12.843345165252686
57,5,0.3353612422943115
58,20,3.308422565460205
59,8,4.631108283996582
60,10,5.837467908859253
61,7,10.322560787200928
62,14,2.1445083618164062
63,18,36.97347116470337
64,19,0.1639997959136963
65,11,18.13802170753479
66,6,6.827544689178467
67,13,101.25250625610352
68,5,97.71982431411743
69,10,25.740090131759644
70,5,0.044277191162109375
71,15,36.858455181121826
72,12,0.19751358032226562
73,5,16.366835594177246
74,8,88.16407918930054
75,9,15.969833850860596
76,9,73.73143553733826
77,6,4.3084962368011475
78,9,3.0562283992767334
79,7,0.08099961280822754
80,5,37.16764974594116
81,11,0.23051190376281738
82,10,0.3913431167602539
83,3,0.007000923156738281
84,21,4.305604696273804
85,6,0.5439999103546143
86,18,88.15224647521973
87,7,1.4617228507995605
88,20,3.896435260772705
89,16,0.7432513236999512
90,12,25.8154137134552
91,15,1.541440486907959
92,16,0.15102100372314453
93,12,93.8493025302887
94,12,20.69693422317505
95,5,3.1762797832489014
96,7,1.8274850845336914
97,6,0.8383536338806152
98,3,0.13865280151367188
99,13,0.4602015018463135
100,7,0.34719061851501465
101,8,0.35183286666870117
102,14,8.033949851989746
103,10,0.32900166511535645
104,5,0.3094913959503174
105,8,5.806706190109253
106,4,261.5063850879669
107,5,36.160813331604004
108,8,63.40566110610962
109,9,0.016460418701171875
110,19,0.33250975608825684
111,7,0.640857458114624
112,8,0.5844385623931885
113,8,0.01699995994567871
114,8,12.408050537109375
115,8,103.30323767662048
116,36,11.435081005096436
117,4,0.03500008583068848
118,9,2.6620798110961914
119,24,59.512181520462036
120,15,78.62872004508972
121,13,6.681460857391357
122,6,28.486696004867554
123,25,0.325028657913208
124,7,4.217936992645264
125,6,9.744011878967285
126,10,8.705809831619263
127,6,0.14401030540466309
128,7,2.3601741790771484
129,5,0.09056806564331055
130,13,4.336436033248901
131,8,9.657760381698608
132,18,2.322540760040283
133,8,25.415361404418945
134,10,0.7573304176330566
135,22,9.003926753997803
136,20,55.788283824920654
137,5,3.096421957015991
138,8,6.733222246170044
139,16,5.759939193725586
140,9,10.208835124969482
141,10,0.23115825653076172
142,13,38.35693073272705
143,17,0.1437983512878418
144,12,0.34399962425231934
145,4,0.34647512435913086
146,9,101.86208534240723
147,5,0.18099737167358398
148,10,117.75015640258789
149,9,1.268336296081543
150,13,0.4089999198913574
151,7,0.36951112747192383
152,8,21.916117191314697
153,3,0.005000114440917969
154,4,0.03500008583068848
155,9,185.36453652381897
156,5,0.3648998737335205
157,6,29.37852120399475
158,14,0.287261962890625
159,7,0.34505558013916016
160,4,24.01425051689148
161,8,0.46802854537963867
162,4,0.009063005447387695
163,9,13.79646110534668
164,8,8.527220010757446
165,31,2.556671380996704
166,5,7.425819396972656
167,5,3.6106278896331787
168,25,15.170650243759155
169,12,0.07299971580505371
170,12,25.930918216705322
171,6,0.39319705963134766
172,6,0.02217555046081543
173,12,78.28238487243652
