Iteration,Execution Time (seconds)
1,4,0.012000322341918945
2,11,0.4234914779663086
3,12,0.4050025939941406
4,9,2.2021243572235107
5,7,0.6910202503204346
6,12,71.74252247810364
7,17,0.01699972152709961
8,12,6.266658067703247
9,10,16.029376745224
10,9,4.904508590698242
11,11,47.97285175323486
12,4,0.08985209465026855
13,19,0.44099950790405273
14,10,29.494229555130005
15,7,6.938551187515259
16,4,0.8907155990600586
17,6,0.014064550399780273
18,20,3.084477186203003
19,11,2.525277853012085
20,13,61.86758494377136
21,16,0.0341792106628418
22,5,0.3057706356048584
23,3,0.6710357666015625
24,6,2.336693286895752
25,6,1.1829993724822998
26,11,2.3397133350372314
27,8,36.73492097854614
28,5,2.2409024238586426
29,5,15.743508577346802
30,16,0.28584718704223633
31,5,1.3055901527404785
32,4,1.1681551933288574
33,25,0.07042980194091797
34,5,0.07442545890808105
35,11,1.2427654266357422
36,5,0.6345102787017822
37,12,0.6669995784759521
38,5,0.009000301361083984
39,14,32.01632261276245
40,16,6.888891935348511
41,5,0.278242826461792
42,13,15.432203531265259
43,3,0.14592695236206055
44,6,55.0882887840271
45,42,41.35627841949463
46,10,9.28439974784851
47,8,12.943075895309448
48,17,54.51748776435852
49,11,9.314523935317993
50,4,1.2699787616729736
51,9,9.231281995773315
52,6,8.486295223236084
53,52,30.01509714126587
54,4,0.08658576011657715
55,12,0.4485816955566406
56,7,0.03219437599182129
57,7,0.14978575706481934
58,15,0.03400015830993652
59,6,0.034999847412109375
60,9,4.285227537155151
61,11,38.27221202850342
62,12,2.9749042987823486
63,12,5.375046491622925
64,4,0.009998321533203125
65,8,2.4427943229675293
66,5,0.017999887466430664
67,5,0.24100136756896973
68,8,0.2909986972808838
69,8,0.12600064277648926
70,15,1.4813897609710693
71,56,0.4186692237854004
72,11,3.079167127609253
73,19,0.01609325408935547
74,8,25.391799688339233
75,10,6.562213897705078
76,10,0.28211355209350586
77,21,82.09602117538452
78,3,0.06341695785522461
79,5,0.6763088703155518
80,5,0.05627703666687012
81,9,0.05814003944396973
82,10,0.16952776908874512
83,4,0.024938583374023438
84,9,6.5215137004852295
85,5,0.03574633598327637
86,22,0.031121015548706055
87,4,3.4190402030944824
88,30,8.292587518692017
89,9,0.1419229507446289
90,21,1.055760383605957
91,5,5.319067478179932
92,16,0.3203623294830322
93,4,0.0060656070709228516
94,22,21.47791314125061
95,12,7.1873204708099365
96,7,8.816959142684937
97,5,13.114566326141357
98,13,71.30550265312195
99,33,0.026999950408935547
100,9,6.830415487289429
101,14,0.18726754188537598
102,17,0.0873100757598877
103,19,0.037073612213134766
104,12,3.024798631668091
105,14,1.356672763824463
106,11,0.006998300552368164
107,20,6.197362899780273
108,6,0.02500009536743164
109,10,10.252526044845581
110,9,0.23586153984069824
111,13,14.584368228912354
112,7,8.627124547958374
113,4,46.5509512424469
114,6,29.063440084457397
115,13,0.011001348495483398
116,10,18.930582284927368
117,11,33.889535665512085
118,5,0.13199996948242188
119,8,0.03999948501586914
120,7,0.10406994819641113
