Iteration,Execution Time (seconds)
1,11,5.507636308670044
2,3,0.20251846313476562
3,11,44.6609947681427
4,7,0.6967751979827881
5,27,11.35642123222351
6,13,0.41843223571777344
7,28,2.002063512802124
8,18,0.9902856349945068
9,12,104.0182638168335
10,6,106.41752910614014
11,34,303.6463837623596
12,22,14.34457778930664
13,9,0.07300019264221191
14,4,0.28447818756103516
15,9,38.33807349205017
16,9,0.6100006103515625
17,19,2.7617204189300537
18,9,34.640289068222046
19,7,90.9547553062439
20,7,0.09099888801574707
21,18,0.05899930000305176
22,7,301.8458843231201
23,7,199.93309712409973
24,5,16.938618183135986
25,6,197.49172186851501
26,5,56.75035905838013
27,11,15.089032649993896
28,7,0.016976594924926758
29,6,519.5850050449371
30,6,129.5711567401886
31,21,160.539696931839
32,8,0.5406103134155273
33,16,4.188388824462891
34,7,0.7659816741943359
35,7,3.4702088832855225
36,9,145.00561237335205
37,4,0.3409097194671631
38,6,32.74671173095703
39,13,57.99813890457153
40,12,0.1250002384185791
41,8,50.616894006729126
42,8,1.0821094512939453
43,12,8.232582807540894
44,7,21.822605848312378
45,10,0.1490001678466797
46,6,0.11882400512695312
47,16,36.56416893005371
48,29,172.08328914642334
49,12,41.933974742889404
50,5,19.158836603164673
51,5,25.619646072387695
52,5,1.2035174369812012
53,14,20.592124938964844
54,5,44.38960790634155
55,15,183.16429924964905
56,11,108.93174409866333
57,7,0.21999883651733398
58,5,83.52294754981995
59,8,63.75543475151062
60,7,0.22121858596801758
61,13,0.11311554908752441
62,7,2.690282106399536
63,4,66.66970014572144
64,7,1.0166842937469482
65,6,39.318458557128906
66,6,17.752626180648804
67,13,25.003930807113647
68,10,15.0531587600708
69,25,65.20683574676514
70,8,85.45438385009766
71,7,21.65775156021118
72,8,77.78054857254028
73,7,103.14707970619202
74,7,13.217203617095947
75,6,240.38676118850708
76,16,0.20800018310546875
77,6,139.82005429267883
78,21,312.5103006362915
79,9,4.455872535705566
