Iteration,Execution Time (seconds)
1,4,0.36099910736083984
2,4,2.671954870223999
3,3,0.19115662574768066
4,9,310.559357881546
5,6,435.43279123306274
6,7,94.32214379310608
7,5,0.2812509536743164
8,5,57.672749519348145
9,6,112.35592865943909
10,5,3.0855188369750977
11,5,8.069280862808228
12,9,292.1071140766144
13,3,1.8348309993743896
14,5,2.9039416313171387
15,5,10.479377746582031
16,5,1.5751192569732666
17,4,117.29330897331238
18,3,1.6625006198883057
19,8,13.407367944717407
20,7,158.71084904670715
21,6,0.19108796119689941
22,5,180.96625208854675
23,6,9.050291538238525
24,5,65.64191961288452
25,4,5.786445140838623
26,4,22.429880380630493
27,4,13.84530782699585
28,7,46.533299684524536
29,8,7.4606640338897705
30,9,45.21417021751404
31,4,5.112067461013794
32,6,171.41115617752075
33,7,245.2755241394043
34,7,11.878438711166382
35,8,364.99964022636414
36,6,0.47922444343566895
37,6,13.737323760986328
38,5,0.22112822532653809
39,4,4.842358112335205
40,5,46.50423336029053
41,8,6.636005878448486
42,6,24.933573961257935
43,6,19.959864854812622
44,8,2.471069812774658
45,5,0.34200000762939453
46,5,321.2249433994293
47,9,37.05299615859985
48,5,113.78404355049133
49,5,861.9239344596863
